officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude,latitude,longitude
Bagathala B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Baldhoi B.O,360060,B.O,Delivery,Rajkot,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Virnagar S.O,Rajkot H.O,71.1599614,22.1434819,22.1434819,71.1599614
Bangavadi B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Barvala B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Bedi( Tankara) B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Bedi(Rajkot) B.O,360003,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bedipara S.O,Rajkot H.O,70.82504036666666,22.317584866666667,22.317584866666667,70.82504036666666
Bedla B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Bhadiyad B.O,363642,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi Ppw S.O,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Bhalgam B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Bhandaria B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Bhavpar B.O,363660,B.O,Delivery,Rajkot,Rajkot,Gujarat,Dahisara,Rajkot,GUJARAT,NA,Dahisara S.O (Rajkot),Rajkot H.O,70.6083079,23.0045742,23.0045742,70.6083079
Bherda B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Bhimguda B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Bhupgadh B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Biliya B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Bodki B.O,363660,B.O,Delivery,Rajkot,Rajkot,Gujarat,Dahisara,Rajkot,GUJARAT,NA,Dahisara S.O (Rajkot),Rajkot H.O,70.6083079,23.0045742,23.0045742,70.6083079
Bogharavadar B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Chachapar B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Chandrapur B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Dahisara B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Dahisara S.O (Rajkot),363660,S.O,Delivery,Rajkot,Rajkot,Gujarat,Maliya,Rajkot,GUJARAT,02829-282710,NA,Rajkot H.O,70.6083079,23.0045742,23.0045742,70.6083079
Daldi B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Derala B.O,363660,B.O,Delivery,Rajkot,Rajkot,Gujarat,Malia(m),Rajkot,GUJARAT,NA,Dahisara S.O (Rajkot),Rajkot H.O,70.6083079,23.0045742,23.0045742,70.6083079
Devgam B.O,360021,B.O,Delivery,Rajkot,Rajkot,Gujarat,NA,Rajkot,GUJARAT,NA,Rajkot Metoda Gidc S.O,Rajkot H.O,70.67917905,22.243471083333333,22.243471083333333,70.67917905
Dholara B.O,360022,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,KOTHARIA S.O (Rajkot),Rajkot H.O,43.612862166666666,43.4906258,43.4906258,43.612862166666666
Dhulia Domda B.O,360021,B.O,Delivery,Rajkot,Rajkot,Gujarat,Lodhika,Rajkot,GUJARAT,NA,Rajkot Metoda Gidc S.O,Rajkot H.O,70.67917905,22.243471083333333,22.243471083333333,70.67917905
Dhuva B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Dungarka B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Paddhari,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Gadhaka B.O,360020,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Kasturbadham S.O,Rajkot H.O,23.7109098,38.0332474,38.0332474,23.7109098
Gadhdiya B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Gala B.O,363630,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,NA,Jetpar (M) S.O,Rajkot H.O,40.86414113672317,47.54183794943503,47.54183794943503,40.86414113672317
Gariya B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Gauridad B.O,360003,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bedipara S.O,Rajkot H.O,70.82504036666666,22.317584866666667,22.317584866666667,70.82504036666666
Ghiyavad B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Ghunda (S) B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Ghunda Khanpar B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Ghuntu B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Gungan B.O,363642,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,NA,Morbi Ppw S.O,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Hadmatia B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Hadmatiya B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Hadmatiya B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Dhrol,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Halenda B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Harbatiyali B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Haripar B.O,363630,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,NA,Jetpar (M) S.O,Rajkot H.O,40.86414113672317,47.54183794943503,47.54183794943503,40.86414113672317
Haripar B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Hirapar B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Ishwariya B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Paddhari,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Jabalpur B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Jajasar B.O,363670,B.O,Delivery,Rajkot,Rajkot,Gujarat,Maliya Miyana,Rajkot,GUJARAT,NA,Maliya Miyana S.O,Rajkot H.O,70.7583603,23.09141795,23.09141795,70.7583603
Jalida B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Jaliya(Dhrol) B.O,360003,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bedipara S.O,Rajkot H.O,70.82504036666666,22.317584866666667,22.317584866666667,70.82504036666666
Jambudiya B.O,363642,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi Ppw S.O,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Jetpar (M) S.O,363630,S.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,02822-275720,NA,Rajkot H.O,40.86414113672317,47.54183794943503,47.54183794943503,40.86414113672317
Jivapar B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Jivapar(c) B.O,363630,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,NA,Jetpar (M) S.O,Rajkot H.O,40.86414113672317,47.54183794943503,47.54183794943503,40.86414113672317
Jodjpar Nadi B.O,363642,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi Ppw S.O,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Juna Ghantila B.O,363630,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,NA,Jetpar (M) S.O,Rajkot H.O,40.86414113672317,47.54183794943503,47.54183794943503,40.86414113672317
Juna Nagdavas B.O,363670,B.O,Delivery,Rajkot,Rajkot,Gujarat,Maliya Miyana,Rajkot,GUJARAT,NA,Maliya Miyana S.O,Rajkot H.O,70.7583603,23.09141795,23.09141795,70.7583603
Juna Rajpipala B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Kotda Saangani,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Kagadadi B.O,360003,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bedipara S.O,Rajkot H.O,70.82504036666666,22.317584866666667,22.317584866666667,70.82504036666666
Kamalapur B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Kanesara B.O,360060,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Virnagar S.O,Rajkot H.O,71.1599614,22.1434819,22.1434819,71.1599614
Kankot B.O,360005,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Sau Uni Area S.O,Rajkot H.O,70.76099649787234,22.281898265957448,22.281898265957448,70.76099649787234
Kankot B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Kasturbadham S.O,360020,S.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,0281-2785420,NA,Rajkot H.O,23.7109098,38.0332474,38.0332474,23.7109098
Kerala B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Khajurdi B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Dhrol,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Khakhdabela B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Dhrol,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Khakhrala B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Khakhrechi B.O,363630,B.O,Delivery,Rajkot,Rajkot,Gujarat,Maliya Miyana,Rajkot,GUJARAT,NA,Jetpar (M) S.O,Rajkot H.O,40.86414113672317,47.54183794943503,47.54183794943503,40.86414113672317
Khambhala B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Paddhari,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Khamta B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Paddhari,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Khandheri B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Paddhari,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Khanpar B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Kharchiya(Jam) B.O,360060,B.O,Delivery,Rajkot,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Virnagar S.O,Rajkot H.O,71.1599614,22.1434819,22.1434819,71.1599614
Kharechiya B.O,360025,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Sardhar S.O,Rajkot H.O,70.9852307,22.1396826,22.1396826,70.9852307
Kherda B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Kherdi B.O,360002,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bhaktinagar S.O,Rajkot H.O,70.79933025142857,22.27367104857143,22.27367104857143,70.79933025142857
Kherva B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Khevaliya B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Khijadia B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Khirai B.O,363670,B.O,Delivery,Rajkot,Rajkot,Gujarat,Maliya Miyana,Rajkot,GUJARAT,NA,Maliya Miyana S.O,Rajkot H.O,70.7583603,23.09141795,23.09141795,70.7583603
Khirsara B.O,360021,B.O,Delivery,Rajkot,Rajkot,Gujarat,NA,Rajkot,GUJARAT,NA,Rajkot Metoda Gidc S.O,Rajkot H.O,70.67917905,22.243471083333333,22.243471083333333,70.67917905
Khodapipar B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Paddhari,Rajkot,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Khokhaddad B.O,360022,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,KOTHARIA S.O (Rajkot),Rajkot H.O,43.612862166666666,43.4906258,43.4906258,43.612862166666666
Khorana B.O,360003,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bedipara S.O,Rajkot H.O,70.82504036666666,22.317584866666667,22.317584866666667,70.82504036666666
Kotda Nayani B.O,360003,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bedipara S.O,Rajkot H.O,70.82504036666666,22.317584866666667,22.317584866666667,70.82504036666666
Kotharia B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
KOTHARIA S.O (Rajkot),360022,S.O,Delivery,Rajkot,Rajkot,Gujarat,NA,Rajkot,GUJARAT,0281-2925237,NA,Rajkot H.O,43.612862166666666,43.4906258,43.4906258,43.612862166666666
Kotharia(Tankara) B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Kotharia(TB Hosp) B.O,360022,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,KOTHARIA S.O (Rajkot),Rajkot H.O,43.612862166666666,43.4906258,43.4906258,43.612862166666666
Kothi B.O,360060,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Virnagar S.O,Rajkot H.O,71.1599614,22.1434819,22.1434819,71.1599614
Kothi B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Kuchiyadad B.O,360023,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,KUVADAVA S.O,Rajkot H.O,70.603875,22.435943,22.435943,70.603875
Kumbhariya B.O,363630,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,NA,Jetpar (M) S.O,Rajkot H.O,40.86414113672317,47.54183794943503,47.54183794943503,40.86414113672317
Kundani B.O,360060,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Virnagar S.O,Rajkot H.O,71.1599614,22.1434819,22.1434819,71.1599614
Kuntasi B.O,363660,B.O,Delivery,Rajkot,Rajkot,Gujarat,Dahisara,Rajkot,GUJARAT,NA,Dahisara S.O (Rajkot),Rajkot H.O,70.6083079,23.0045742,23.0045742,70.6083079
KUVADAVA S.O,360023,S.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,0281-2784106,NA,Rajkot H.O,70.603875,22.435943,22.435943,70.603875
Lajai B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Taankaraa,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Lakhavad(Nani) B.O,360060,B.O,Delivery,Rajkot,Rajkot,Gujarat,Jasdan,Rajkot,GUJARAT,NA,Virnagar S.O,Rajkot H.O,71.1599614,22.1434819,22.1434819,71.1599614
Lalpar B.O,363642,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,NA,Morbi Ppw S.O,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Lavanpur B.O,363660,B.O,Delivery,Rajkot,Rajkot,Gujarat,Dahisara,Rajkot,GUJARAT,NA,Dahisara S.O (Rajkot),Rajkot H.O,70.6083079,23.0045742,23.0045742,70.6083079
Lilapar B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Lunsar B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Lunsariya B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Madhapar B.O,360006,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bhomeshwar Plot S.O,Rajkot H.O,70.76832506666666,22.323817133333336,22.323817133333336,70.76832506666666
Magharvada B.O,360023,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,KUVADAVA S.O,Rajkot H.O,70.603875,22.435943,22.435943,70.603875
Mahendranagar B.O,363642,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi Ppw S.O,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Mahika B.O,360002,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bhaktinagar S.O,Rajkot H.O,70.79933025142857,22.27367104857143,22.27367104857143,70.79933025142857
Mahika B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Makajimeghpar B.O,360110,B.O,Delivery,Rajkot,Rajkot,Gujarat,Kalavad,Jamnagar,GUJARAT,NA,Paddhari S.O,Rajkot H.O,70.60691555,22.3950843,22.3950843,70.60691555
Makansar B.O,363642,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi Ppw S.O,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Maliya Miyana S.O,363670,S.O,Delivery,Rajkot,Rajkot,Gujarat,Maliya,Rajkot,GUJARAT,02829-286720,NA,Rajkot H.O,70.7583603,23.09141795,23.09141795,70.7583603
Maliyasan B.O,360003,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Bedipara S.O,Rajkot H.O,70.82504036666666,22.317584866666667,22.317584866666667,70.82504036666666
Manekwada B.O,363641,B.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,NA,Morbi MDG S.O,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Matel B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Mavdi B.O,360004,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,Rajkot Postal Colony S.O,Rajkot H.O,70.78706060357143,22.264000982142857,22.264000982142857,70.78706060357143
Meghpar Zala B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Mesariya B.O,363621,B.O,Delivery,Rajkot,Rajkot,Gujarat,Wankaner,Rajkot,GUJARAT,NA,Wankaner S.O,Rajkot H.O,70.94901914285714,22.627763257142856,22.627763257142856,70.94901914285714
Mesavada B.O,360023,B.O,Delivery,Rajkot,Rajkot,Gujarat,Rajkot,Rajkot,GUJARAT,NA,KUVADAVA S.O,Rajkot H.O,70.603875,22.435943,22.435943,70.603875
Mitana B.O,363650,B.O,Delivery,Rajkot,Rajkot,Gujarat,Tankara,Rajkot,GUJARAT,NA,Tankara S.O,Rajkot H.O,70.63379767575758,22.62483258787879,22.62483258787879,70.63379767575758
Morbi GIDC S.O,363641,S.O,Non-Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,0281-2226509,NA,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Morbi MDG S.O,363641,S.O,Delivery,Rajkot,Rajkot,Gujarat,Morbi,Rajkot,GUJARAT,02822-231437,NA,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Morbi Nani Bazar S.O,363641,S.O,Non-Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,02822-231529,NA,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
Morbi Ppw S.O,363642,S.O,Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,02822-243699,NA,Rajkot H.O,70.8529434,22.85002122222222,22.85002122222222,70.8529434
Morbi Shakti Plot S.O,363641,S.O,Non-Delivery,Rajkot,Rajkot,Gujarat,Morvi,Rajkot,GUJARAT,02822-234120,NA,Rajkot H.O,70.83189008214285,22.811733427380954,22.811733427380954,70.83189008214285
